path,label
dataset\1\C1_2109.jpg,1
dataset\2\C2_55.jpg,2
dataset\0\C0_2310.jpg,0
dataset\3\C3_401.jpg,3
dataset\0\C0_2227.jpg,0
dataset\1\C1_1866.jpg,1
dataset\0\C0_294.jpg,0
dataset\2\C2_209.jpg,2
dataset\3\C3_2025.jpg,3
dataset\1\C1_777.jpg,1
dataset\3\C3_784.jpg,3
dataset\0\C0_568.jpg,0
dataset\2\C2_1557.jpg,2
dataset\1\C1_2953.jpg,1
dataset\2\C2_3.jpg,2
dataset\1\C1_1415.jpg,1
dataset\2\C2_1969.jpg,2
dataset\1\C1_833.jpg,1
dataset\1\C1_284.jpg,1
dataset\1\C1_1928.jpg,1
dataset\0\C0_1433.jpg,0
dataset\2\C2_1923.jpg,2
dataset\0\C0_618.jpg,0
dataset\3\C3_1964.jpg,3
dataset\1\C1_3053.jpg,1
dataset\3\C3_2193.jpg,3
dataset\1\C1_2061.jpg,1
dataset\3\C3_1817.jpg,3
dataset\2\C2_2258.jpg,2
dataset\2\C2_1189.jpg,2
dataset\1\C1_356.jpg,1
dataset\3\C3_613.jpg,3
dataset\2\C2_2518.jpg,2
dataset\1\C1_2873.jpg,1
dataset\2\C2_459.jpg,2
dataset\1\C1_1228.jpg,1
dataset\0\C0_2488.jpg,0
dataset\0\C0_903.jpg,0
dataset\0\C0_199.jpg,0
dataset\3\C3_1733.jpg,3
dataset\1\C1_1641.jpg,1
dataset\0\C0_2293.jpg,0
dataset\1\C1_2938.jpg,1
dataset\2\C2_1609.jpg,2
dataset\0\C0_2385.jpg,0
dataset\3\C3_184.jpg,3
dataset\3\C3_1624.jpg,3
dataset\2\C2_476.jpg,2
dataset\1\C1_2615.jpg,1
dataset\1\C1_2143.jpg,1
dataset\0\C0_216.jpg,0
dataset\2\C2_2679.jpg,2
dataset\0\C0_2163.jpg,0
dataset\1\C1_878.jpg,1
dataset\3\C3_289.jpg,3
dataset\1\C1_391.jpg,1
dataset\2\C2_829.jpg,2
dataset\0\C0_2641.jpg,0
dataset\3\C3_1820.jpg,3
dataset\1\C1_2623.jpg,1
dataset\2\C2_2131.jpg,2
dataset\3\C3_952.jpg,3
dataset\2\C2_1592.jpg,2
dataset\0\C0_811.jpg,0
dataset\0\C0_726.jpg,0
dataset\3\C3_30.jpg,3
dataset\0\C0_340.jpg,0
dataset\1\C1_3089.jpg,1
dataset\2\C2_1743.jpg,2
dataset\3\C3_829.jpg,3
dataset\1\C1_2083.jpg,1
dataset\1\C1_651.jpg,1
dataset\3\C3_827.jpg,3
dataset\0\C0_2003.jpg,0
dataset\2\C2_1158.jpg,2
dataset\0\C0_754.jpg,0
dataset\0\C0_2874.jpg,0
dataset\2\C2_2706.jpg,2
dataset\0\C0_1588.jpg,0
dataset\1\C1_1025.jpg,1
dataset\1\C1_1987.jpg,1
dataset\1\C1_2356.jpg,1
dataset\0\C0_1630.jpg,0
dataset\2\C2_345.jpg,2
dataset\2\C2_591.jpg,2
dataset\0\C0_685.jpg,0
dataset\2\C2_2156.jpg,2
dataset\0\C0_732.jpg,0
dataset\2\C2_698.jpg,2
dataset\3\C3_1495.jpg,3
dataset\1\C1_485.jpg,1
dataset\2\C2_1816.jpg,2
dataset\0\C0_963.jpg,0
dataset\0\C0_413.jpg,0
dataset\3\C3_2011.jpg,3
dataset\0\C0_2469.jpg,0
dataset\1\C1_1836.jpg,1
dataset\3\C3_788.jpg,3
dataset\2\C2_886.jpg,2
dataset\1\C1_1587.jpg,1
dataset\0\C0_171.jpg,0
dataset\0\C0_1231.jpg,0
dataset\1\C1_1821.jpg,1
dataset\0\C0_2690.jpg,0
dataset\0\C0_1634.jpg,0
dataset\1\C1_2027.jpg,1
dataset\0\C0_700.jpg,0
dataset\3\C3_1643.jpg,3
dataset\1\C1_2417.jpg,1
dataset\1\C1_1305.jpg,1
dataset\3\C3_1218.jpg,3
dataset\1\C1_881.jpg,1
dataset\0\C0_2391.jpg,0
dataset\1\C1_1233.jpg,1
dataset\0\C0_2120.jpg,0
dataset\3\C3_481.jpg,3
dataset\1\C1_1108.jpg,1
dataset\1\C1_1947.jpg,1
dataset\1\C1_109.jpg,1
dataset\2\C2_620.jpg,2
dataset\0\C0_130.jpg,0
dataset\0\C0_559.jpg,0
dataset\1\C1_2131.jpg,1
dataset\2\C2_2448.jpg,2
dataset\0\C0_2277.jpg,0
dataset\1\C1_2588.jpg,1
dataset\3\C3_2129.jpg,3
dataset\0\C0_1807.jpg,0
dataset\2\C2_453.jpg,2
dataset\1\C1_1571.jpg,1
dataset\3\C3_227.jpg,3
dataset\2\C2_1190.jpg,2
dataset\3\C3_483.jpg,3
dataset\1\C1_1301.jpg,1
dataset\2\C2_1781.jpg,2
dataset\3\C3_1903.jpg,3
dataset\0\C0_2410.jpg,0
dataset\1\C1_1660.jpg,1
dataset\1\C1_2839.jpg,1
dataset\1\C1_1407.jpg,1
dataset\1\C1_270.jpg,1
dataset\3\C3_1728.jpg,3
dataset\0\C0_1467.jpg,0
dataset\0\C0_1755.jpg,0
dataset\0\C0_2651.jpg,0
dataset\1\C1_1104.jpg,1
dataset\0\C0_596.jpg,0
dataset\2\C2_356.jpg,2
dataset\1\C1_778.jpg,1
dataset\3\C3_1524.jpg,3
dataset\1\C1_2733.jpg,1
dataset\3\C3_692.jpg,3
dataset\3\C3_1440.jpg,3
dataset\0\C0_148.jpg,0
dataset\0\C0_2269.jpg,0
dataset\3\C3_2125.jpg,3
dataset\2\C2_546.jpg,2
dataset\3\C3_145.jpg,3
dataset\1\C1_2125.jpg,1
dataset\1\C1_4.jpg,1
dataset\2\C2_2571.jpg,2
dataset\1\C1_2580.jpg,1
dataset\1\C1_1769.jpg,1
dataset\1\C1_277.jpg,1
dataset\1\C1_718.jpg,1
dataset\3\C3_239.jpg,3
dataset\2\C2_2226.jpg,2
dataset\3\C3_742.jpg,3
dataset\0\C0_1795.jpg,0
dataset\1\C1_2992.jpg,1
dataset\3\C3_974.jpg,3
dataset\0\C0_2009.jpg,0
dataset\0\C0_127.jpg,0
dataset\1\C1_524.jpg,1
dataset\2\C2_2334.jpg,2
dataset\2\C2_1851.jpg,2
dataset\0\C0_2455.jpg,0
dataset\1\C1_50.jpg,1
dataset\3\C3_2054.jpg,3
dataset\2\C2_1392.jpg,2
dataset\1\C1_1242.jpg,1
dataset\3\C3_2005.jpg,3
dataset\3\C3_738.jpg,3
dataset\0\C0_125.jpg,0
dataset\1\C1_971.jpg,1
dataset\0\C0_1494.jpg,0
dataset\3\C3_1888.jpg,3
dataset\2\C2_618.jpg,2
dataset\3\C3_2226.jpg,3
dataset\2\C2_1301.jpg,2
dataset\3\C3_111.jpg,3
dataset\3\C3_1006.jpg,3
dataset\1\C1_2323.jpg,1
dataset\3\C3_1602.jpg,3
dataset\3\C3_1380.jpg,3
dataset\2\C2_1399.jpg,2
dataset\3\C3_1142.jpg,3
dataset\1\C1_751.jpg,1
dataset\0\C0_1457.jpg,0
dataset\2\C2_660.jpg,2
dataset\2\C2_2123.jpg,2
dataset\1\C1_2407.jpg,1
dataset\1\C1_1136.jpg,1
dataset\3\C3_734.jpg,3
dataset\1\C1_2165.jpg,1
dataset\0\C0_1785.jpg,0
dataset\0\C0_2153.jpg,0
dataset\1\C1_317.jpg,1
dataset\0\C0_613.jpg,0
dataset\3\C3_449.jpg,3
dataset\3\C3_1761.jpg,3
dataset\0\C0_598.jpg,0
dataset\3\C3_929.jpg,3
dataset\1\C1_850.jpg,1
dataset\1\C1_2766.jpg,1
dataset\2\C2_1642.jpg,2
dataset\0\C0_2053.jpg,0
dataset\2\C2_1235.jpg,2
dataset\2\C2_813.jpg,2
dataset\0\C0_651.jpg,0
dataset\3\C3_2409.jpg,3
dataset\0\C0_266.jpg,0
dataset\1\C1_829.jpg,1
dataset\2\C2_593.jpg,2
dataset\1\C1_1392.jpg,1
dataset\2\C2_2111.jpg,2
dataset\2\C2_1627.jpg,2
dataset\1\C1_989.jpg,1
dataset\0\C0_2862.jpg,0
dataset\1\C1_1127.jpg,1
dataset\1\C1_157.jpg,1
dataset\0\C0_1718.jpg,0
dataset\3\C3_867.jpg,3
dataset\3\C3_727.jpg,3
dataset\3\C3_1521.jpg,3
dataset\0\C0_1799.jpg,0
dataset\3\C3_1405.jpg,3
dataset\3\C3_865.jpg,3
dataset\0\C0_1152.jpg,0
dataset\3\C3_1121.jpg,3
dataset\3\C3_1948.jpg,3
dataset\1\C1_653.jpg,1
dataset\1\C1_1106.jpg,1
dataset\3\C3_1247.jpg,3
dataset\1\C1_1561.jpg,1
dataset\0\C0_1432.jpg,0
dataset\3\C3_934.jpg,3
dataset\1\C1_1310.jpg,1
dataset\2\C2_1978.jpg,2
dataset\2\C2_412.jpg,2
dataset\2\C2_926.jpg,2
dataset\0\C0_33.jpg,0
dataset\2\C2_408.jpg,2
dataset\0\C0_2209.jpg,0
dataset\3\C3_1445.jpg,3
dataset\0\C0_2815.jpg,0
dataset\2\C2_2459.jpg,2
dataset\3\C3_1008.jpg,3
dataset\2\C2_731.jpg,2
dataset\0\C0_1954.jpg,0
dataset\1\C1_1935.jpg,1
dataset\2\C2_1991.jpg,2
dataset\1\C1_2937.jpg,1
dataset\2\C2_827.jpg,2
dataset\0\C0_1708.jpg,0
dataset\1\C1_371.jpg,1
dataset\2\C2_1137.jpg,2
dataset\3\C3_1364.jpg,3
dataset\2\C2_483.jpg,2
dataset\1\C1_2336.jpg,1
dataset\2\C2_1380.jpg,2
dataset\1\C1_1719.jpg,1
dataset\2\C2_922.jpg,2
dataset\0\C0_489.jpg,0
dataset\0\C0_1925.jpg,0
dataset\3\C3_2452.jpg,3
dataset\3\C3_736.jpg,3
dataset\1\C1_2137.jpg,1
dataset\2\C2_2122.jpg,2
dataset\1\C1_350.jpg,1
dataset\0\C0_743.jpg,0
dataset\3\C3_794.jpg,3
dataset\3\C3_2082.jpg,3
dataset\0\C0_2648.jpg,0
dataset\1\C1_2315.jpg,1
dataset\2\C2_2138.jpg,2
dataset\1\C1_2977.jpg,1
dataset\2\C2_2085.jpg,2
dataset\0\C0_2696.jpg,0
dataset\1\C1_645.jpg,1
dataset\0\C0_1395.jpg,0
dataset\1\C1_822.jpg,1
dataset\3\C3_716.jpg,3
dataset\3\C3_2197.jpg,3
dataset\1\C1_858.jpg,1
dataset\1\C1_1883.jpg,1
dataset\3\C3_1918.jpg,3
dataset\3\C3_1362.jpg,3
dataset\2\C2_1872.jpg,2
dataset\3\C3_141.jpg,3
dataset\3\C3_2036.jpg,3
dataset\3\C3_1188.jpg,3
dataset\3\C3_386.jpg,3
dataset\2\C2_1477.jpg,2
dataset\1\C1_2327.jpg,1
dataset\2\C2_1321.jpg,2
dataset\1\C1_1536.jpg,1
dataset\2\C2_1105.jpg,2
dataset\2\C2_919.jpg,2
dataset\3\C3_2395.jpg,3
dataset\3\C3_293.jpg,3
dataset\1\C1_658.jpg,1
dataset\3\C3_439.jpg,3
dataset\0\C0_971.jpg,0
dataset\0\C0_530.jpg,0
dataset\0\C0_2540.jpg,0
dataset\2\C2_2628.jpg,2
dataset\0\C0_2498.jpg,0
dataset\2\C2_1414.jpg,2
dataset\1\C1_202.jpg,1
dataset\2\C2_839.jpg,2
dataset\1\C1_1043.jpg,1
dataset\3\C3_2369.jpg,3
dataset\3\C3_1179.jpg,3
dataset\0\C0_161.jpg,0
dataset\2\C2_636.jpg,2
dataset\1\C1_2468.jpg,1
dataset\2\C2_2427.jpg,2
dataset\0\C0_1053.jpg,0
dataset\2\C2_2409.jpg,2
dataset\1\C1_1647.jpg,1
dataset\1\C1_2463.jpg,1
dataset\2\C2_2525.jpg,2
dataset\0\C0_157.jpg,0
dataset\2\C2_914.jpg,2
dataset\3\C3_406.jpg,3
dataset\3\C3_1722.jpg,3
dataset\0\C0_1759.jpg,0
dataset\1\C1_517.jpg,1
dataset\2\C2_1431.jpg,2
dataset\1\C1_394.jpg,1
dataset\2\C2_2612.jpg,2
dataset\0\C0_1200.jpg,0
dataset\2\C2_1441.jpg,2
dataset\2\C2_301.jpg,2
dataset\0\C0_845.jpg,0
dataset\1\C1_1470.jpg,1
dataset\0\C0_2776.jpg,0
dataset\0\C0_1056.jpg,0
dataset\3\C3_1118.jpg,3
dataset\2\C2_1948.jpg,2
dataset\0\C0_1060.jpg,0
dataset\0\C0_967.jpg,0
dataset\2\C2_521.jpg,2
dataset\3\C3_1327.jpg,3
dataset\0\C0_774.jpg,0
dataset\1\C1_1465.jpg,1
dataset\3\C3_2148.jpg,3
dataset\0\C0_498.jpg,0
dataset\1\C1_2810.jpg,1
dataset\0\C0_1270.jpg,0
dataset\0\C0_159.jpg,0
dataset\1\C1_821.jpg,1
dataset\2\C2_1654.jpg,2
dataset\3\C3_36.jpg,3
dataset\0\C0_1904.jpg,0
dataset\1\C1_2861.jpg,1
dataset\1\C1_187.jpg,1
dataset\1\C1_2765.jpg,1
dataset\1\C1_1406.jpg,1
dataset\1\C1_2740.jpg,1
dataset\2\C2_876.jpg,2
dataset\0\C0_2745.jpg,0
dataset\3\C3_1895.jpg,3
dataset\1\C1_1155.jpg,1
dataset\0\C0_1730.jpg,0
dataset\2\C2_1211.jpg,2
dataset\0\C0_765.jpg,0
dataset\1\C1_2929.jpg,1
dataset\1\C1_1354.jpg,1
dataset\2\C2_535.jpg,2
dataset\0\C0_2670.jpg,0
dataset\2\C2_1954.jpg,2
dataset\1\C1_1604.jpg,1
dataset\2\C2_1694.jpg,2
dataset\0\C0_2223.jpg,0
dataset\0\C0_2683.jpg,0
dataset\3\C3_415.jpg,3
dataset\2\C2_684.jpg,2
dataset\3\C3_2028.jpg,3
dataset\1\C1_2634.jpg,1
dataset\0\C0_872.jpg,0
dataset\1\C1_1869.jpg,1
dataset\0\C0_2525.jpg,0
dataset\3\C3_91.jpg,3
dataset\1\C1_1102.jpg,1
dataset\3\C3_1736.jpg,3
dataset\1\C1_2499.jpg,1
dataset\3\C3_573.jpg,3
dataset\2\C2_2603.jpg,2
dataset\1\C1_287.jpg,1
dataset\1\C1_2654.jpg,1
dataset\3\C3_236.jpg,3
dataset\1\C1_2574.jpg,1
dataset\1\C1_1181.jpg,1
dataset\1\C1_3071.jpg,1
dataset\3\C3_1490.jpg,3
dataset\1\C1_2394.jpg,1
dataset\1\C1_1615.jpg,1
dataset\1\C1_2868.jpg,1
dataset\0\C0_1068.jpg,0
dataset\0\C0_297.jpg,0
dataset\1\C1_2360.jpg,1
dataset\1\C1_1126.jpg,1
dataset\1\C1_1917.jpg,1
dataset\1\C1_2002.jpg,1
dataset\2\C2_325.jpg,2
dataset\0\C0_1649.jpg,0
dataset\0\C0_1830.jpg,0
dataset\3\C3_1537.jpg,3
dataset\1\C1_848.jpg,1
dataset\1\C1_618.jpg,1
dataset\2\C2_99.jpg,2
dataset\0\C0_2672.jpg,0
dataset\0\C0_1705.jpg,0
dataset\0\C0_1334.jpg,0
dataset\0\C0_366.jpg,0
dataset\1\C1_167.jpg,1
dataset\2\C2_1569.jpg,2
dataset\3\C3_1437.jpg,3
dataset\3\C3_2043.jpg,3
dataset\0\C0_384.jpg,0
dataset\0\C0_1226.jpg,0
dataset\2\C2_1494.jpg,2
dataset\0\C0_812.jpg,0
dataset\3\C3_972.jpg,3
dataset\3\C3_1846.jpg,3
dataset\2\C2_2582.jpg,2
dataset\1\C1_2400.jpg,1
dataset\1\C1_745.jpg,1
dataset\0\C0_549.jpg,0
dataset\1\C1_2104.jpg,1
dataset\0\C0_1881.jpg,0
dataset\0\C0_935.jpg,0
dataset\0\C0_1418.jpg,0
dataset\1\C1_1411.jpg,1
dataset\1\C1_2656.jpg,1
dataset\0\C0_2864.jpg,0
dataset\0\C0_1486.jpg,0
dataset\0\C0_658.jpg,0
dataset\0\C0_713.jpg,0
dataset\0\C0_509.jpg,0
dataset\0\C0_1118.jpg,0
dataset\0\C0_1667.jpg,0
dataset\0\C0_2628.jpg,0
dataset\0\C0_2836.jpg,0
dataset\0\C0_2645.jpg,0
dataset\2\C2_248.jpg,2
dataset\0\C0_840.jpg,0
dataset\3\C3_1952.jpg,3
dataset\0\C0_518.jpg,0
dataset\3\C3_536.jpg,3
dataset\1\C1_2442.jpg,1
dataset\1\C1_2335.jpg,1
dataset\1\C1_1331.jpg,1
dataset\2\C2_2705.jpg,2
dataset\0\C0_1527.jpg,0
dataset\1\C1_2755.jpg,1
dataset\1\C1_1683.jpg,1
dataset\1\C1_439.jpg,1
dataset\1\C1_1267.jpg,1
dataset\0\C0_2538.jpg,0
dataset\1\C1_1297.jpg,1
dataset\0\C0_261.jpg,0
dataset\2\C2_1679.jpg,2
dataset\0\C0_1339.jpg,0
dataset\3\C3_1471.jpg,3
dataset\3\C3_1467.jpg,3
dataset\3\C3_800.jpg,3
dataset\0\C0_2244.jpg,0
dataset\1\C1_2074.jpg,1
dataset\1\C1_1165.jpg,1
dataset\2\C2_760.jpg,2
dataset\3\C3_701.jpg,3
dataset\0\C0_288.jpg,0
dataset\0\C0_1675.jpg,0
dataset\2\C2_1539.jpg,2
dataset\0\C0_95.jpg,0
dataset\3\C3_1581.jpg,3
dataset\1\C1_909.jpg,1
dataset\0\C0_1353.jpg,0
dataset\0\C0_193.jpg,0
dataset\0\C0_1657.jpg,0
dataset\3\C3_1058.jpg,3
dataset\2\C2_30.jpg,2
dataset\1\C1_2057.jpg,1
dataset\0\C0_2445.jpg,0
dataset\3\C3_2350.jpg,3
dataset\2\C2_641.jpg,2
dataset\0\C0_2491.jpg,0
dataset\2\C2_1645.jpg,2
dataset\2\C2_223.jpg,2
dataset\1\C1_2699.jpg,1
dataset\1\C1_1183.jpg,1
dataset\0\C0_1055.jpg,0
dataset\0\C0_1284.jpg,0
dataset\2\C2_918.jpg,2
dataset\2\C2_554.jpg,2
dataset\3\C3_500.jpg,3
dataset\1\C1_933.jpg,1
dataset\2\C2_2610.jpg,2
dataset\2\C2_61.jpg,2
dataset\2\C2_2092.jpg,2
dataset\1\C1_768.jpg,1
dataset\3\C3_2494.jpg,3
dataset\0\C0_2643.jpg,0
dataset\0\C0_1294.jpg,0
dataset\3\C3_529.jpg,3
dataset\3\C3_2370.jpg,3
dataset\0\C0_2392.jpg,0
dataset\3\C3_663.jpg,3
dataset\0\C0_2281.jpg,0
dataset\1\C1_2728.jpg,1
dataset\0\C0_1421.jpg,0
dataset\0\C0_1185.jpg,0
dataset\1\C1_2849.jpg,1
dataset\3\C3_2244.jpg,3
dataset\1\C1_1445.jpg,1
dataset\2\C2_1794.jpg,2
dataset\2\C2_680.jpg,2
dataset\3\C3_527.jpg,3
dataset\3\C3_2077.jpg,3
dataset\2\C2_419.jpg,2
dataset\1\C1_437.jpg,1
dataset\1\C1_229.jpg,1
dataset\3\C3_545.jpg,3
dataset\1\C1_2833.jpg,1
dataset\1\C1_981.jpg,1
dataset\0\C0_158.jpg,0
dataset\0\C0_1780.jpg,0
dataset\2\C2_178.jpg,2
dataset\1\C1_2080.jpg,1
dataset\2\C2_881.jpg,2
dataset\3\C3_153.jpg,3
dataset\0\C0_268.jpg,0
dataset\1\C1_1215.jpg,1
dataset\1\C1_683.jpg,1
dataset\1\C1_31.jpg,1
dataset\1\C1_2064.jpg,1
dataset\1\C1_1307.jpg,1
dataset\0\C0_866.jpg,0
dataset\2\C2_2023.jpg,2
dataset\2\C2_1134.jpg,2
dataset\3\C3_1078.jpg,3
dataset\0\C0_527.jpg,0
dataset\2\C2_1530.jpg,2
dataset\3\C3_2215.jpg,3
dataset\2\C2_370.jpg,2
dataset\1\C1_337.jpg,1
dataset\0\C0_750.jpg,0
dataset\0\C0_639.jpg,0
dataset\1\C1_212.jpg,1
dataset\1\C1_2700.jpg,1
dataset\2\C2_1544.jpg,2
dataset\0\C0_920.jpg,0
dataset\3\C3_258.jpg,3
dataset\0\C0_2118.jpg,0
dataset\2\C2_42.jpg,2
dataset\1\C1_1123.jpg,1
dataset\1\C1_565.jpg,1
dataset\1\C1_728.jpg,1
dataset\0\C0_2636.jpg,0
dataset\2\C2_2284.jpg,2
dataset\0\C0_1490.jpg,0
dataset\1\C1_1812.jpg,1
dataset\0\C0_30.jpg,0
dataset\1\C1_1124.jpg,1
dataset\3\C3_506.jpg,3
dataset\1\C1_941.jpg,1
dataset\2\C2_1709.jpg,2
dataset\2\C2_1542.jpg,2
dataset\1\C1_95.jpg,1
dataset\1\C1_73.jpg,1
dataset\2\C2_1860.jpg,2
dataset\3\C3_2104.jpg,3
dataset\0\C0_930.jpg,0
dataset\0\C0_2827.jpg,0
dataset\2\C2_299.jpg,2
dataset\3\C3_1772.jpg,3
dataset\2\C2_182.jpg,2
dataset\1\C1_1204.jpg,1
dataset\2\C2_1008.jpg,2
dataset\3\C3_1627.jpg,3
dataset\2\C2_2143.jpg,2
dataset\1\C1_1750.jpg,1
dataset\0\C0_1295.jpg,0
dataset\1\C1_1535.jpg,1
dataset\0\C0_1136.jpg,0
dataset\2\C2_532.jpg,2
dataset\3\C3_1974.jpg,3
dataset\0\C0_1583.jpg,0
dataset\3\C3_245.jpg,3
dataset\3\C3_1307.jpg,3
dataset\0\C0_1014.jpg,0
dataset\1\C1_1827.jpg,1
dataset\0\C0_995.jpg,0
dataset\3\C3_1600.jpg,3
dataset\0\C0_645.jpg,0
dataset\1\C1_2756.jpg,1
dataset\3\C3_2208.jpg,3
dataset\2\C2_2266.jpg,2
dataset\1\C1_1012.jpg,1
dataset\3\C3_2442.jpg,3
dataset\1\C1_2046.jpg,1
dataset\2\C2_727.jpg,2
dataset\3\C3_1175.jpg,3
dataset\2\C2_1558.jpg,2
dataset\1\C1_920.jpg,1
dataset\3\C3_1240.jpg,3
dataset\3\C3_1372.jpg,3
dataset\3\C3_19.jpg,3
dataset\1\C1_1503.jpg,1
dataset\1\C1_1803.jpg,1
dataset\0\C0_1404.jpg,0
dataset\1\C1_3001.jpg,1
dataset\0\C0_1773.jpg,0
dataset\2\C2_533.jpg,2
dataset\0\C0_979.jpg,0
dataset\3\C3_1157.jpg,3
dataset\1\C1_2053.jpg,1
dataset\0\C0_1909.jpg,0
dataset\1\C1_1699.jpg,1
dataset\0\C0_1654.jpg,0
dataset\2\C2_2201.jpg,2
dataset\0\C0_362.jpg,0
dataset\1\C1_141.jpg,1
dataset\1\C1_1009.jpg,1
dataset\3\C3_1586.jpg,3
dataset\2\C2_2105.jpg,2
dataset\0\C0_2761.jpg,0
dataset\3\C3_1798.jpg,3
dataset\1\C1_169.jpg,1
dataset\1\C1_2878.jpg,1
dataset\2\C2_2252.jpg,2
dataset\2\C2_1890.jpg,2
dataset\0\C0_445.jpg,0
dataset\3\C3_771.jpg,3
dataset\2\C2_1010.jpg,2
dataset\2\C2_623.jpg,2
dataset\1\C1_1937.jpg,1
dataset\1\C1_2935.jpg,1
dataset\1\C1_692.jpg,1
dataset\1\C1_465.jpg,1
dataset\3\C3_2268.jpg,3
dataset\0\C0_1151.jpg,0
dataset\0\C0_1311.jpg,0
dataset\2\C2_1541.jpg,2
dataset\3\C3_132.jpg,3
dataset\3\C3_1378.jpg,3
dataset\1\C1_3091.jpg,1
dataset\2\C2_2188.jpg,2
dataset\2\C2_665.jpg,2
dataset\1\C1_880.jpg,1
dataset\2\C2_1666.jpg,2
dataset\2\C2_2275.jpg,2
dataset\0\C0_1736.jpg,0
dataset\0\C0_714.jpg,0
dataset\1\C1_506.jpg,1
dataset\1\C1_6.jpg,1
dataset\3\C3_2498.jpg,3
dataset\2\C2_2010.jpg,2
dataset\3\C3_362.jpg,3
dataset\1\C1_554.jpg,1
dataset\2\C2_2173.jpg,2
dataset\3\C3_884.jpg,3
dataset\0\C0_2703.jpg,0
dataset\0\C0_54.jpg,0
dataset\1\C1_1534.jpg,1
dataset\2\C2_944.jpg,2
dataset\2\C2_2555.jpg,2
dataset\1\C1_2941.jpg,1
dataset\3\C3_113.jpg,3
dataset\3\C3_361.jpg,3
dataset\1\C1_2435.jpg,1
dataset\2\C2_871.jpg,2
dataset\2\C2_2061.jpg,2
dataset\0\C0_656.jpg,0
dataset\2\C2_603.jpg,2
dataset\1\C1_1828.jpg,1
dataset\1\C1_2036.jpg,1
dataset\2\C2_1961.jpg,2
dataset\2\C2_2328.jpg,2
dataset\3\C3_620.jpg,3
dataset\3\C3_54.jpg,3
dataset\1\C1_414.jpg,1
dataset\0\C0_405.jpg,0
dataset\3\C3_1098.jpg,3
dataset\1\C1_2198.jpg,1
dataset\3\C3_927.jpg,3
dataset\3\C3_2221.jpg,3
dataset\0\C0_975.jpg,0
dataset\3\C3_1503.jpg,3
dataset\2\C2_2144.jpg,2
dataset\1\C1_2705.jpg,1
dataset\3\C3_2479.jpg,3
dataset\3\C3_1593.jpg,3
dataset\2\C2_509.jpg,2
dataset\3\C3_2525.jpg,3
dataset\2\C2_1451.jpg,2
dataset\1\C1_2590.jpg,1
dataset\2\C2_901.jpg,2
dataset\0\C0_1599.jpg,0
dataset\0\C0_2144.jpg,0
dataset\3\C3_2029.jpg,3
dataset\0\C0_1322.jpg,0
dataset\2\C2_964.jpg,2
dataset\2\C2_152.jpg,2
dataset\3\C3_2281.jpg,3
dataset\3\C3_369.jpg,3
dataset\1\C1_2146.jpg,1
dataset\3\C3_2068.jpg,3
dataset\1\C1_1426.jpg,1
dataset\2\C2_81.jpg,2
dataset\3\C3_157.jpg,3
dataset\3\C3_866.jpg,3
dataset\1\C1_2016.jpg,1
dataset\1\C1_849.jpg,1
dataset\1\C1_950.jpg,1
dataset\0\C0_657.jpg,0
dataset\1\C1_1786.jpg,1
dataset\3\C3_1958.jpg,3
dataset\1\C1_1272.jpg,1
dataset\0\C0_1203.jpg,0
dataset\1\C1_3013.jpg,1
dataset\2\C2_648.jpg,2
dataset\2\C2_48.jpg,2
dataset\2\C2_1992.jpg,2
dataset\1\C1_2097.jpg,1
dataset\3\C3_619.jpg,3
dataset\2\C2_2109.jpg,2
dataset\1\C1_697.jpg,1
dataset\3\C3_1944.jpg,3
dataset\1\C1_547.jpg,1
dataset\3\C3_202.jpg,3
dataset\2\C2_921.jpg,2
dataset\2\C2_1828.jpg,2
dataset\1\C1_499.jpg,1
dataset\1\C1_53.jpg,1
dataset\2\C2_422.jpg,2
dataset\2\C2_2707.jpg,2
dataset\1\C1_720.jpg,1
dataset\3\C3_2172.jpg,3
dataset\0\C0_2594.jpg,0
dataset\3\C3_1727.jpg,3
dataset\0\C0_335.jpg,0
dataset\0\C0_769.jpg,0
dataset\2\C2_707.jpg,2
dataset\1\C1_863.jpg,1
dataset\0\C0_2441.jpg,0
dataset\1\C1_1847.jpg,1
dataset\0\C0_2487.jpg,0
dataset\0\C0_1173.jpg,0
dataset\0\C0_1299.jpg,0
dataset\1\C1_2493.jpg,1
dataset\3\C3_1811.jpg,3
dataset\2\C2_2051.jpg,2
dataset\2\C2_1891.jpg,2
dataset\2\C2_2292.jpg,2
dataset\3\C3_2232.jpg,3
dataset\1\C1_602.jpg,1
dataset\1\C1_1514.jpg,1
dataset\0\C0_1719.jpg,0
dataset\3\C3_2277.jpg,3
dataset\3\C3_192.jpg,3
dataset\0\C0_2016.jpg,0
dataset\1\C1_2128.jpg,1
dataset\0\C0_1066.jpg,0
dataset\3\C3_1130.jpg,3
dataset\0\C0_2197.jpg,0
dataset\2\C2_2309.jpg,2
dataset\3\C3_1508.jpg,3
dataset\2\C2_307.jpg,2
dataset\3\C3_1185.jpg,3
dataset\1\C1_2370.jpg,1
dataset\1\C1_1506.jpg,1
dataset\0\C0_768.jpg,0
dataset\3\C3_2079.jpg,3
dataset\3\C3_491.jpg,3
dataset\0\C0_2616.jpg,0
dataset\2\C2_2337.jpg,2
dataset\3\C3_108.jpg,3
dataset\0\C0_2504.jpg,0
dataset\3\C3_1647.jpg,3
dataset\1\C1_2033.jpg,1
